"65";"1620";"Crowne Plaza Beijing Wangfujing";"Hotel";"48 Wangfujing Avenue";"1,67 Km du centre de Pékin";"5";"N";"39.91895294";"116.41121674";"63"
"66";"875";"Beijing Homekey Hotel";"GuestHouse";"No.15 Yu Er Hutong, Nanluoguxiang";"3,53 Km du centre de Pékin";"3";"Y";"39.93563461";"116.40097809";"64"
"67";"1645";"Hotel New Otani Chang Fu Gong";"Hotel";"No. 26 Jianguomenwai Avenue";"2,59 Km du centre de Pékin";"5";"Y";"39.90765381";"116.43749237";"65"
"68";"1258";"Beijing Dong Jiao Min Xiang Hotel";"Hotel";"No 23 A Dongjiaomingxiang Dongcheng Dist";"560 m du centre de Pékin";"3";"Y";"39.90708923";"116.40200043";"66"
"69";"1307";"Plaza Hotel Beijing";"Hotel";"100 Dongsanhuan Nanlu.";"6,14 Km du centre de Pékin";"4";"Y";"39.86680603";"116.46048737";"67"
"70";"1717";"Beijing Marriott Hotel City Wall";"Hotel";"No.7 Jian Guo Men South Avenue";"2,33 Km du centre de Pékin";"5";"N";"39.90479660";"116.43475342";"68"
"71";"981";"Beijing Zhong An Inn Andingmen Hotel";"GuestHouse";"No. 168 Andingmenwai Avenue.";"5,77 Km du centre de Pékin";"3";"Y";"39.95613861";"116.40870667";"69"
"72";"1589";"Sunworld Dynasty Hotel Beijing";"Hotel";"50 Wang Fujing Avenue";"1,61 Km du centre de Pékin";"5";"Y";"39.91822815";"116.41223145";"70"
"73";"1225";"Rosedale Hotel & Suites Beijing";"Hotel";"8 Jiang Tai Road West";"9,76 Km du centre de Pékin";"4";"N";"39.97356796";"116.47766113";"71"
"74";"1482";"Holiday Inn Beijing Downtown";"Hotel";"No. 98, Beilishilu";"5,13 Km du centre de Pékin";"4";"N";"39.92539215";"116.35384369";"72"
"75";"1597";"Beijing Jin Jiang Asia Hotel";"Hotel";"8 XINZHONGXI STREET, NORTH GONGTI ROAD";"3,85 Km du centre de Pékin";"5";"Y";"39.93191910";"116.43456268";"73"
"76";"1346";"Liuhe Courtyard Hotel";"GuestHouse";"No.3 Liuhe Hutong Er Tiao, Fuchengmen Nei Dajie";"3,90 Km du centre de Pékin";"4";"Y";"39.92488861";"116.37041473";"74"
"77";"1302";"Beijing Ron Yard Hotel";"Hotel";"No. 63 Huguo Temple Yard, Xicheng";"4,51 Km du centre de Pékin";"3";"Y";"39.93643951";"116.37519836";"75"
"78";"1818";"New World Beijing Hotel";"Hotel";"No.8 Qinian Street";"740 m du centre de Pékin";"5";"N";"39.89885712";"116.41255951";"76"
"79";"1520";"Jing Lun";"Hotel";"3 JIJANGUOMENWAI  STREET,CHAOYANG DISTRICT";"4,07 Km du centre de Pékin";"4";"Y";"39.90898895";"116.45471191";"77"
"80";"1722";"Chong Wen Men";"Hotel";"2 WEST CHONGWENMEN STREET, DONGCHENG DISTRICT";"931 m du centre de Pékin";"3";"N";"39.90058517";"116.41724396";"78"
"81";"1841";"Beijing Red Wall Garden Hotel Wangfujing";"Hotel";"No. 41 Shijia Hutong";"1,98 Km du centre de Pékin";"5";"Y";"39.91851425";"116.42129517";"79"
"82";"920";"Qianmen Courtyard Hotel";"GuestHouse";"No.4, Shijia Hutong, Meishi Street, Qianmen Street";"1,45 Km du centre de Pékin";"3";"Y";"39.89387512";"116.39694214";"80"
"83";"1220";"Xiyuan Hotel";"Hotel";"No.1 Sanlihe Road";"7,42 Km du centre de Pékin";"5";"Y";"39.93758392";"116.33201599";"81"
"84";"1136";"Beijing Sentury Apartment Hotel";"Hotel";"No. 6, Nanxinyuan West Rd";"5,96 Km du centre de Pékin";"3";"Y";"39.86798096";"116.45890045";"82"
"85";"901";"Beijing Sicily Hotel";"Hotel";"NO12 ZUOANMEN NEI STREET, DONGCHENG DISTRICT";"3,36 Km du centre de Pékin";"2";"Y";"39.88221359";"116.43453979";"83"
"86";"1174";"Rich & Young Seasons Park Service Apartment";"Unknown";"Room301,Unit2,Building25,Seasons Park";"4,61 Km du centre de Pékin";"3";"Y";"39.93927002";"116.43630219";"84"
"87";"1848";"Sofitel Wanda Beijing";"Hotel";"Tower C Wanda Plaza, 93 Jianguo Road";"4,80 Km du centre de Pékin";"5";"Y";"39.90761185";"116.46350098";"85"
"88";"1101";"Beijing Shangchao Hotel";"Hotel";"Jia No.12 Ci Yun Temple,Chaoyang Road";"6,55 Km du centre de Pékin";"0";"N";"39.91482925";"116.48299408";NULL
"89";"918";"Beijing Sicily Hotel";"Hotel";"No.12 Zuoanmen Nei Street";"3,13 Km du centre de Pékin";"3";"Y";"39.88088989";"116.42800140";"86"
"90";"1313";"Apricot Courtyard Inn";"Hotel";"No.24, Caochang North Lane, Zhonglouwan hutong , Gulou Street";"4,46 Km du centre de Pékin";"3";"N";"39.94358063";"116.39735413";"87"
"91";"932";"Greentree Inn Beijing Guangming Bridge Express Apartment Hotel";"Hotel";"No.725,Jinsong Seventh Community";"4,37 Km du centre de Pékin";"3";"Y";"39.87885666";"116.44668579";"88"
"92";"1376";"Grand Mercure Beijing Dongcheng";"Hotel";"No.101 Jiao Dao Kou East Street";"4,12 Km du centre de Pékin";"5";"N";"39.94118500";"116.41186523";"89"
"93";"1258";"Jianguo Hotspring Hotel";"Hotel";"No.5 Jianguomen South Street";"1,87 Km du centre de Pékin";"3";"Y";"39.90462112";"116.42939758";"90"
"94";"1013";"Shanshui Fashion Hotel Qianmen - Beijing";"Hotel";"No. A-11 Renmin Road, Xicheng District";"3,18 Km du centre de Pékin";"2";"Y";"39.88478851";"116.37989807";"91"
"95";"1827";"Grand Hotel Beijing";"Hotel";"No.35 East Changan Avenue";"483 m du centre de Pékin";"5";"Y";"39.90855408";"116.40721893";"92"
"96";"996";"L'hotel du Palais Rouge - Bell Tower";"Hotel";"No.24, Lou Wan Hutong";"4,40 Km du centre de Pékin";"3";"Y";"39.94287872";"116.39611053";"93"
"97";"1921";"Beijing Double Happiness Courtyard Hotel";"Hotel";"No. 37, Dongsisitiao";"2,88 Km du centre de Pékin";"4";"Y";"39.92748260";"116.42230225";"94"
"98";"1010";"Saint Angel Hotel";"Hotel";"No. 10, 4 Lane, Xiangjun Beili, Hujialou";"4,94 Km du centre de Pékin";"3";"N";"39.92414474";"116.45925903";"95"
"99";"1114";"Starway Sunjoy";"Hotel";"6 RITAN ROAD, CHAOYANG DISTRICT";"2,70 Km du centre de Pékin";"3";"Y";"39.91410446";"116.43633270";"96"
